страна,город,url,почта
Казахстан,Павлодар,https://pavlodar.aviastal.kz,pavlodar@aviastal.kz
Казахстан,Петропавловск,https://petropavlovsk.aviastal.kz,petropavlovsk@aviastal.kz
Казахстан,Семей,https://semej.aviastal.kz,semej@aviastal.kz
Казахстан,Тараз,https://taraz.aviastal.kz,taraz@aviastal.kz
Казахстан,Уральск,https://uralsk.aviastal.kz,uralsk@aviastal.kz
Казахстан,Усть-Каменогорск,https://yk.aviastal.kz,ust-kamenogorsk@aviastal.kz
Казахстан,Шымкент,https://shymkent.aviastal.kz,shymkent@aviastal.kz
Беларусь,Минск,https://aviastal.by,minsk@aviastal.by
Беларусь,Брест,https://brest.aviastal.by,brest@aviastal.by
Беларусь,Витебск,https://vitebsk.aviastal.by,vitebsk@aviastal.by
Беларусь,Гомель,https://gomel.aviastal.by,gomel@aviastal.by
Беларусь,Гродно,https://grodno.aviastal.by,grodno@aviastal.by
Беларусь,Могилев,https://mogilev.aviastal.by,mogilev@aviastal.by
Узбекистан,Ташкент,https://aviastal.uz,info@aviastal.uz
Узбекистан,Андижан,https://andizhan.aviastal.uz,andizhan@aviastal.uz
Узбекистан,Бухара,https://buhara.aviastal.uz,buhara@aviastal.uz
Узбекистан,Карши,https://karshi.aviastal.uz,karshi@aviastal.uz
Узбекистан,Коканд,https://kokand.aviastal.uz,kokand@aviastal.uz
Узбекистан,Маргилан,https://margilan.aviastal.uz,margilan@aviastal.uz
Узбекистан,Наманган,https://namangan.aviastal.uz,namangan@aviastal.uz
Узбекистан,Нукус,https://nukus.aviastal.uz,nukus@aviastal.uz
Узбекистан,Самарканд,https://samarkand.aviastal.uz,samarkand@aviastal.uz
Узбекистан,Фергана,https://fergana.aviastal.uz,fergana@aviastal.uz
Киргизия,Бишкек,https://aviastal.kg,info@aviastal.kg
Киргизия,Балыкчи,https://balykchi.aviastal.kg,balykchi@aviastal.kg
Киргизия,Джалал-Абад,https://dzhalal.aviastal.kg,dzhalal@aviastal.kg
Киргизия,Кант,https://kant.aviastal.kg,kant@aviastal.kg
Киргизия,Кара-Балта,https://kara.aviastal.kg,kara@aviastal.kg
Киргизия,Каракол,https://karakol.aviastal.kg,karakol@aviastal.kg
Киргизия,Кызыл-Кия,https://kyzyl.aviastal.kg,kyzyl@aviastal.kg
Киргизия,Ош,https://osh.aviastal.kg,osh@aviastal.kg
Киргизия,Токмак,https://tokmak.aviastal.kg,tokmak@aviastal.kg
Киргизия,Узген,https://uzgen.aviastal.kg,uzgen@aviastal.kg
Азербайджан,Баку,https://aviastal.az,info@aviastal.az
Азербайджан,Гянджа,https://gyandzha.aviasteel.az,gyandzha@aviasteel.az
Азербайджан,Мингечевир/Мингечаур,https://mingechevir.aviasteel.az,mingechevir@aviasteel.az
Азербайджан,Нахичевань/Нахчыван,https://nahichevan.aviasteel.az,nahichevan@aviasteel.az
Азербайджан,Сумгаит/Сумгайыт,https://sumgait.aviasteel.az,sumgait@aviasteel.az
Украина,Донецк,https://doneck.aviastal.ru,doneck@aviastal.ru
Украина,Луганск,https://lugansk.aviastal.ru,lugansk@aviastal.ru
Украина,Мариуполь,https://mariupol.aviastal.ru,mariupol@aviastal.ru
Украина,Мелитополь,https://melitopol.aviastal.ru,melitopol@aviastal.ru
Украина,Херсон,https://herson.aviastal.ru,herson@aviastal.ru
Армения,Ереван,https://aviastal.am,info@aviastal.am
Армения,Арагацотн,https://aragacotn.aviastal.am,aragacotn@aviastal.am
Армения,Арарат,https://ararat.aviastal.am,ararat@aviastal.am
Армения,Армавир (Армения),https://armavir.aviastal.am,armavir@aviastal.am
Армения,Гегаркуник,https://gegarkunik.aviastal.am,gegarkunik@aviastal.am
Армения,Котайк,https://kotajk.aviastal.am,kotajk@aviastal.am
Армения,Лори,https://lori.aviastal.am,lori@aviastal.am
Армения,Сюник,https://syunik.aviastal.am,syunik@aviastal.am
Армения,Тавуш,https://tavush.aviastal.am,tavush@aviastal.am
